n,x,y,val,dP,lab,xT,yT
12005,4.879,1.182238,0,1500,1,NaN,NaN
12006,4.876082,1.185184,0,1500,1,NaN,NaN
12007,4.870246,1.205801,0,1500,1,NaN,NaN
12008,4.86441,1.226419,0,1500,1,NaN,NaN
12009,4.879,1.24409,0,1499,1,NaN,NaN
12010,4.914013,1.2382,0,1499,1,NaN,NaN
12011,4.946106,1.235254,0,1499,1,NaN,NaN
12012,4.963609,1.223473,0,1500,1,NaN,NaN
12013,4.966527,1.217583,0,1501,1,NaN,NaN
12014,4.969444,1.211692,0,1501,1,NaN,NaN
12015,4.963609,1.208747,0,1502,1,NaN,NaN
12016,4.954858,1.208747,0,1501,1,NaN,NaN
12017,4.943188,1.199911,0,1501,1,NaN,NaN
12018,4.934436,1.196965,0,1500,1,NaN,NaN
12019,4.928601,1.196965,0,1499,1,NaN,NaN
12020,4.911096,1.202856,0,1499,1,NaN,NaN
12021,4.887754,1.205801,0,1497,1,NaN,NaN
12022,4.86441,1.208747,0,1497,1,NaN,NaN
12023,4.858574,1.211692,0,1497,1,NaN,NaN
12024,4.849819,1.211692,0,1498,1,NaN,NaN
12025,4.838146,1.211692,0,1500,1,NaN,NaN
12026,4.829391,1.208747,0,1502,1,NaN,NaN
12027,4.826473,1.208747,0,1503,1,NaN,NaN
12028,4.820636,1.211692,0,1503,1,NaN,NaN
12029,4.823555,1.19402,0,1503,1,NaN,NaN
12030,4.829391,1.170457,0,1503,1,NaN,NaN
12031,4.849819,1.170457,0,1502,1,NaN,NaN
12032,4.86441,1.191075,0,1501,1,NaN,NaN
12033,4.873164,1.211692,0,1500,1,NaN,NaN
12034,4.870246,1.214637,0,1500,1,NaN,NaN
12035,4.86441,1.217583,0,1500,1,NaN,NaN
12036,4.861492,1.220528,0,1500,1,NaN,NaN
12037,4.861492,1.220528,0,1500,1,NaN,NaN
12038,4.846901,1.220528,0,1500,1,NaN,NaN
12039,4.83231,1.220528,0,1500,1,NaN,NaN
12040,4.823555,1.223473,0,1500,1,NaN,NaN
12041,4.829391,1.226419,0,1501,1,NaN,NaN
12042,4.838146,1.226419,0,1502,1,NaN,NaN
12043,4.849819,1.223473,0,1501,1,NaN,NaN
12044,4.858574,1.220528,0,1501,1,NaN,NaN
12045,4.861492,1.223473,0,1500,1,NaN,NaN
12046,4.858574,1.223473,0,1500,1,NaN,NaN
12047,4.855656,1.223473,0,1500,1,NaN,NaN
12048,4.858574,1.223473,0,1501,1,NaN,NaN
12049,4.861492,1.220528,0,1501,1,NaN,NaN
12050,4.870246,1.223473,0,1502,1,NaN,NaN
12051,4.879,1.226419,0,1502,1,NaN,NaN
12052,4.884836,1.229364,0,1501,1,NaN,NaN
12053,4.879,1.229364,0,1501,1,NaN,NaN
12054,4.867328,1.229364,0,1500,1,NaN,NaN
12055,4.86441,1.223473,0,1500,1,NaN,NaN
12056,4.873164,1.220528,0,1500,1,NaN,NaN
12057,4.881918,1.214637,0,1500,1,NaN,NaN
12058,4.884836,1.211692,0,1501,1,NaN,NaN
12059,4.884836,1.208747,0,1501,1,NaN,NaN
12060,4.887754,1.211692,0,1502,1,NaN,NaN
12061,4.887754,1.217583,0,1501,1,NaN,NaN
12062,4.893589,1.214637,0,1500,1,NaN,NaN
12063,4.896507,1.208747,0,1498,1,NaN,NaN
12064,4.887754,1.211692,0,1497,1,NaN,NaN
12065,4.873164,1.226419,0,1497,1,NaN,NaN
12066,4.861492,1.232309,0,1498,1,NaN,NaN
12067,4.867328,1.229364,0,1500,1,NaN,NaN
12068,4.867328,1.223473,0,1501,1,NaN,NaN
12069,4.861492,1.223473,0,1502,1,NaN,NaN
12070,4.855656,1.220528,0,1502,1,NaN,NaN
12071,4.852737,1.217583,0,1502,1,NaN,NaN
12072,4.849819,1.235254,0,1502,1,NaN,NaN
12073,4.852737,1.258816,0,1502,1,NaN,NaN
12074,4.855656,1.279433,0,1502,1,NaN,NaN
12075,4.858574,1.273542,0,1502,1,NaN,NaN
12076,4.858574,1.267652,0,1502,1,NaN,NaN
12077,4.861492,1.267652,0,1501,1,NaN,NaN
12078,4.86441,1.267652,0,1500,1,NaN,NaN
12079,4.86441,1.264707,0,1500,1,NaN,NaN
12080,4.861492,1.261762,0,1498,1,NaN,NaN
12081,4.858574,1.267652,0,1498,1,NaN,NaN
12082,4.858574,1.279433,0,1498,1,NaN,NaN
12083,4.858574,1.294158,0,1498,1,NaN,NaN
12084,4.855656,1.297104,0,1499,2,NaN,NaN
12085,4.846901,1.300049,0,1498,2,NaN,NaN
12086,4.841065,1.297104,0,1496,2,NaN,NaN
12087,4.814799,1.294158,0,1494,2,NaN,NaN
12088,4.762262,1.288268,0,1494,2,NaN,NaN
12089,4.69512,1.279433,0,1495,2,NaN,NaN
12090,4.590002,1.270597,0,1496,2,NaN,NaN
12091,4.432267,1.229364,0,1498,2,NaN,NaN
12092,4.20431,1.188129,0,1500,2,NaN,NaN
12093,3.979144,1.149839,0,1502,2,NaN,NaN
12094,3.724588,1.143948,0,1502,2,NaN,NaN
12095,3.431814,1.135112,0,1501,2,NaN,NaN
12096,3.050941,1.114493,0,1501,2,NaN,NaN
12097,2.663932,1.099765,0,1502,2,NaN,NaN
12098,2.306025,1.073255,0,1504,2,NaN,NaN
12099,1.933259,1.037907,0,1506,2,NaN,NaN
12100,1.586762,1.005505,0,1509,2,NaN,NaN
12101,1.222521,0.943643,0,1511,2,NaN,NaN
12102,0.878752,0.905347,0,1511,2,NaN,NaN
12103,0.534919,0.86705,0,1511,2,NaN,NaN
12104,0.185169,0.840536,0,1512,2,NaN,NaN
12105,-0.152838,0.811075,0,1509,2,NaN,NaN
12106,-0.487895,0.760992,0,1507,2,NaN,NaN
12107,-0.79941,0.743315,0,1503,2,NaN,NaN
12108,-1.116754,0.681445,0,1500,2,NaN,NaN
12109,-1.42228,0.590111,0,1496,2,NaN,NaN
12110,-1.75709,0.507612,0,1492,2,NaN,NaN
12111,-2.062427,0.469309,0,1490,2,NaN,NaN
12112,-2.311894,0.516452,0,1497,2,NaN,NaN
12113,-2.561274,0.596003,0,1504,2,NaN,NaN
12114,-2.704991,0.672607,0,1512,2,NaN,NaN
12115,-2.825218,0.710907,0,1512,2,NaN,NaN
12116,-2.825218,0.710907,0,1512,2,NaN,NaN
12117,NaN,NaN,4,NaN,-1,NaN,NaN
12118,NaN,NaN,4,NaN,-1,NaN,NaN
12119,NaN,NaN,4,NaN,-1,NaN,NaN
12120,NaN,NaN,4,NaN,-1,NaN,NaN
12121,NaN,NaN,4,NaN,-1,NaN,NaN
12122,NaN,NaN,4,NaN,-1,NaN,NaN
12123,NaN,NaN,4,NaN,-1,NaN,NaN
12124,NaN,NaN,4,NaN,-1,NaN,NaN
12125,NaN,NaN,4,NaN,-1,NaN,NaN
12126,NaN,NaN,4,NaN,-1,NaN,NaN
12127,NaN,NaN,4,NaN,-1,NaN,NaN
12128,NaN,NaN,4,NaN,-1,NaN,NaN
12129,NaN,NaN,4,NaN,-1,NaN,NaN
12130,NaN,NaN,4,NaN,-1,NaN,NaN
12131,NaN,NaN,4,NaN,-1,NaN,NaN
12132,NaN,NaN,4,NaN,-1,NaN,NaN
12133,NaN,NaN,4,NaN,-1,NaN,NaN
12134,NaN,NaN,4,NaN,-1,NaN,NaN
12135,NaN,NaN,4,NaN,-1,NaN,NaN
12136,NaN,NaN,4,NaN,-1,NaN,NaN
12137,NaN,NaN,4,NaN,-1,NaN,NaN
12138,NaN,NaN,4,NaN,-1,NaN,NaN
12139,NaN,NaN,4,NaN,-1,NaN,NaN
12140,NaN,NaN,4,NaN,-1,NaN,NaN
12141,NaN,NaN,4,NaN,-1,NaN,NaN
12142,NaN,NaN,4,NaN,-1,NaN,NaN
12143,NaN,NaN,4,NaN,-1,NaN,NaN
12144,NaN,NaN,4,NaN,-1,NaN,NaN
12145,NaN,NaN,4,NaN,-1,NaN,NaN
12146,NaN,NaN,4,NaN,-1,NaN,NaN
12147,NaN,NaN,4,NaN,-1,NaN,NaN
12148,NaN,NaN,4,NaN,-1,NaN,NaN
12149,NaN,NaN,4,NaN,-1,NaN,NaN
12150,NaN,NaN,4,NaN,-1,NaN,NaN
12151,NaN,NaN,4,NaN,-1,NaN,NaN
12152,NaN,NaN,4,NaN,-1,NaN,NaN
12153,NaN,NaN,4,NaN,-1,NaN,NaN
12154,NaN,NaN,4,NaN,-1,NaN,NaN
12155,NaN,NaN,4,NaN,-1,NaN,NaN
12156,NaN,NaN,4,NaN,-1,NaN,NaN
12157,NaN,NaN,4,NaN,-1,NaN,NaN
12158,NaN,NaN,4,NaN,-1,NaN,NaN
12159,NaN,NaN,4,NaN,-1,NaN,NaN
12160,NaN,NaN,4,NaN,-1,NaN,NaN
12161,NaN,NaN,4,NaN,-1,NaN,NaN
12162,NaN,NaN,4,NaN,-1,NaN,NaN
12163,NaN,NaN,4,NaN,-1,NaN,NaN
12164,NaN,NaN,4,NaN,-1,NaN,NaN
12165,NaN,NaN,4,NaN,-1,NaN,NaN
12166,NaN,NaN,4,NaN,-1,NaN,NaN
12167,NaN,NaN,4,NaN,-1,NaN,NaN
12168,NaN,NaN,4,NaN,-1,NaN,NaN
12169,NaN,NaN,4,NaN,-1,NaN,NaN
12170,NaN,NaN,4,NaN,-1,NaN,NaN
12171,NaN,NaN,4,NaN,-1,NaN,NaN
12172,NaN,NaN,4,NaN,-1,NaN,NaN
12173,NaN,NaN,4,NaN,-1,NaN,NaN
12174,NaN,NaN,4,NaN,-1,NaN,NaN
12175,NaN,NaN,4,NaN,-1,NaN,NaN
12176,NaN,NaN,4,NaN,-1,NaN,NaN
12177,NaN,NaN,4,NaN,-1,NaN,NaN
12178,NaN,NaN,4,NaN,-1,NaN,NaN
12179,NaN,NaN,4,NaN,-1,NaN,NaN
12180,NaN,NaN,4,NaN,-1,NaN,NaN
12181,NaN,NaN,4,NaN,-1,NaN,NaN
12182,NaN,NaN,4,NaN,-1,NaN,NaN
12183,NaN,NaN,4,NaN,-1,NaN,NaN
12184,NaN,NaN,4,NaN,-1,NaN,NaN
12185,NaN,NaN,4,NaN,-1,NaN,NaN
12186,NaN,NaN,4,NaN,-1,NaN,NaN
12187,NaN,NaN,4,NaN,-1,NaN,NaN
12188,NaN,NaN,4,NaN,-1,NaN,NaN
12189,NaN,NaN,4,NaN,-1,NaN,NaN
12190,NaN,NaN,4,NaN,-1,NaN,NaN
12191,NaN,NaN,4,NaN,-1,NaN,NaN
12192,NaN,NaN,4,NaN,-1,NaN,NaN
12193,NaN,NaN,4,NaN,-1,NaN,NaN
12194,NaN,NaN,4,NaN,-1,NaN,NaN
12195,NaN,NaN,4,NaN,-1,NaN,NaN
12196,NaN,NaN,4,NaN,-1,NaN,NaN
12197,NaN,NaN,4,NaN,-1,NaN,NaN
12198,NaN,NaN,4,NaN,-1,NaN,NaN
12199,NaN,NaN,4,NaN,-1,NaN,NaN
12200,NaN,NaN,4,NaN,-1,NaN,NaN
12201,NaN,NaN,4,NaN,-1,NaN,NaN
12202,NaN,NaN,4,NaN,-1,NaN,NaN
12203,NaN,NaN,4,NaN,-1,NaN,NaN
12204,NaN,NaN,4,NaN,-1,NaN,NaN
12205,NaN,NaN,4,NaN,-1,NaN,NaN
12206,NaN,NaN,4,NaN,-1,NaN,NaN
12207,NaN,NaN,4,NaN,-1,NaN,NaN
12208,NaN,NaN,4,NaN,-1,NaN,NaN
12209,NaN,NaN,4,NaN,-1,NaN,NaN
12210,NaN,NaN,4,NaN,-1,NaN,NaN
12211,NaN,NaN,4,NaN,-1,NaN,NaN
12212,NaN,NaN,4,NaN,-1,NaN,NaN
12213,NaN,NaN,4,NaN,-1,NaN,NaN
12214,NaN,NaN,4,NaN,-1,NaN,NaN
12215,NaN,NaN,4,NaN,-1,NaN,NaN
12216,NaN,NaN,4,NaN,-1,NaN,NaN
12217,NaN,NaN,4,NaN,-1,NaN,NaN
12218,NaN,NaN,4,NaN,-1,NaN,NaN
12219,NaN,NaN,4,NaN,-1,NaN,NaN
12220,NaN,NaN,4,NaN,-1,NaN,NaN
12221,NaN,NaN,4,NaN,-1,NaN,NaN
12222,NaN,NaN,4,NaN,-1,NaN,NaN
12223,NaN,NaN,4,NaN,-1,NaN,NaN
12224,NaN,NaN,4,NaN,-1,NaN,NaN
12225,-6.787018,0.009644,0,1485,2,NaN,NaN
12226,-6.787018,0.009644,0,1485,2,NaN,NaN
12227,-6.755136,-0.178941,0,1485,2,NaN,NaN
12228,-6.726149,-0.405826,0,1485,2,NaN,NaN
12229,-6.69136,-0.629752,0,1485,2,NaN,NaN
12230,-6.662366,-0.665107,0,1485,2,NaN,NaN
12231,-6.633367,-0.665107,0,1485,2,NaN,NaN
12232,-6.607266,-0.662161,0,1486,2,NaN,NaN
12233,-6.613067,-0.659215,0,1486,2,NaN,NaN
12234,-6.630467,-0.685731,0,1487,2,NaN,NaN
12235,-6.644967,-0.715193,0,1486,1,NaN,NaN
12236,-6.659466,-0.762331,0,1486,1,NaN,NaN
12237,-6.662366,-0.791792,0,1487,1,NaN,NaN
12238,-6.668165,-0.838929,0,1487,1,NaN,NaN
12239,-6.679763,-0.865443,0,1489,1,NaN,NaN
12240,-6.694259,-0.880173,0,1490,1,NaN,NaN
12241,-6.700058,-0.880173,0,1490,1,NaN,NaN
12242,-6.694259,-0.891956,0,1490,1,NaN,NaN
12243,-6.685562,-0.900794,0,1490,1,NaN,NaN
12244,-6.673964,-0.909632,0,1490,1,NaN,NaN
12245,-6.659466,-0.915524,0,1490,1,NaN,NaN
12246,-6.644967,-0.918469,0,1492,1,NaN,NaN
12247,-6.633367,-0.915524,0,1494,1,NaN,NaN
12248,-6.627567,-0.912578,0,1496,1,NaN,NaN
12249,-6.618867,-0.915524,0,1497,1,NaN,NaN
12250,-6.618867,-0.915524,0,1498,1,NaN,NaN
12251,-6.624667,-0.909632,0,1498,1,NaN,NaN
12252,-6.630467,-0.90374,0,1498,1,NaN,NaN
12253,-6.639167,-0.894902,0,1497,1,NaN,NaN
12254,-6.647867,-0.891956,0,1495,1,NaN,NaN
12255,-6.656566,-0.88901,0,1494,1,NaN,NaN
12256,-6.668165,-0.883118,0,1493,1,NaN,NaN
12257,-6.673964,-0.862497,0,1494,1,NaN,NaN
12258,-6.679763,-0.841875,0,1495,1,NaN,NaN
12259,-6.676863,-0.827145,0,1495,1,NaN,NaN
12260,-6.673964,-0.818307,0,1496,1,NaN,NaN
12261,-6.671064,-0.803576,0,1496,1,NaN,NaN
12262,-6.676863,-0.788846,0,1496,1,NaN,NaN
12263,-6.682662,-0.794738,0,1496,1,NaN,NaN
12264,-6.688461,-0.809469,0,1496,1,NaN,NaN
12265,-6.69136,-0.833037,0,1497,1,NaN,NaN
12266,-6.697159,-0.841875,0,1498,1,NaN,NaN
12267,-6.700058,-0.850713,0,1498,1,NaN,NaN
12268,-6.702957,-0.856605,0,1500,1,NaN,NaN
12269,-6.697159,-0.853659,0,1502,1,NaN,NaN
12270,-6.688461,-0.835983,0,1504,1,NaN,NaN
12271,-6.685562,-0.818307,0,1504,1,NaN,NaN
12272,-6.682662,-0.833037,0,1504,1,NaN,NaN
12273,-6.673964,-0.856605,0,1503,1,NaN,NaN
12274,-6.665265,-0.877227,0,1503,1,NaN,NaN
12275,-6.665265,-0.877227,0,1503,1,NaN,NaN
12276,-6.671064,-0.880173,0,1503,1,NaN,NaN
12277,-6.679763,-0.877227,0,1502,1,NaN,NaN
12278,-6.685562,-0.865443,0,1502,1,NaN,NaN
12279,-6.685562,-0.853659,0,1503,1,NaN,NaN
12280,-6.697159,-0.856605,0,1502,1,NaN,NaN
12281,-6.708755,-0.862497,0,1501,1,NaN,NaN
12282,-6.720351,-0.874281,0,1502,1,NaN,NaN
12283,-6.702957,-0.874281,0,1504,1,NaN,NaN
12284,-6.688461,-0.877227,0,1506,1,NaN,NaN
12285,-6.682662,-0.88901,0,1506,1,NaN,NaN
12286,-6.69136,-0.900794,0,1506,1,NaN,NaN
12287,-6.69136,-0.891956,0,1506,1,NaN,NaN
12288,-6.682662,-0.874281,0,1506,1,NaN,NaN
12289,-6.679763,-0.868389,0,1507,1,NaN,NaN
12290,-6.685562,-0.883118,0,1508,1,NaN,NaN
12291,-6.685562,-0.894902,0,1506,1,NaN,NaN
12292,-6.682662,-0.891956,0,1504,1,NaN,NaN
12293,-6.679763,-0.88901,0,1503,1,NaN,NaN
12294,-6.682662,-0.886064,0,1505,1,NaN,NaN
12295,-6.679763,-0.883118,0,1506,1,NaN,NaN
12296,-6.673964,-0.886064,0,1507,1,NaN,NaN
12297,-6.671064,-0.88901,0,1506,1,NaN,NaN
12298,-6.676863,-0.894902,0,1505,1,NaN,NaN
12299,-6.679763,-0.894902,0,1504,1,NaN,NaN
12300,-6.679763,-0.891956,0,1502,1,NaN,NaN
12301,-6.697159,-0.897848,0,1502,1,NaN,NaN
12302,-6.711654,-0.900794,0,1503,1,NaN,NaN
12303,-6.708755,-0.90374,0,1504,1,NaN,NaN
12304,-6.69136,-0.900794,0,1506,1,NaN,NaN
12305,-6.676863,-0.900794,0,1505,1,NaN,NaN
12306,-6.685562,-0.897848,0,1504,1,NaN,NaN
12307,-6.69136,-0.891956,0,1504,1,NaN,NaN
12308,-6.694259,-0.88901,0,1503,1,NaN,NaN
12309,-6.69136,-0.886064,0,1503,1,NaN,NaN
12310,-6.685562,-0.891956,0,1503,1,NaN,NaN
12311,-6.676863,-0.900794,0,1503,1,NaN,NaN
12312,-6.682662,-0.909632,0,1503,1,NaN,NaN
12313,-6.697159,-0.912578,0,1502,1,NaN,NaN
12314,-6.711654,-0.909632,0,1501,1,NaN,NaN
12315,-6.711654,-0.900794,0,1500,1,NaN,NaN
12316,-6.708755,-0.894902,0,1500,1,NaN,NaN
12317,-6.702957,-0.891956,0,1500,1,NaN,NaN
12318,-6.697159,-0.897848,0,1500,1,NaN,NaN
12319,-6.705856,-0.90374,0,1501,1,NaN,NaN
12320,-6.714553,-0.90374,0,1502,1,NaN,NaN
12321,-6.72325,-0.906686,0,1502,1,NaN,NaN
12322,-6.720351,-0.900794,0,1502,1,NaN,NaN
12323,-6.720351,-0.891956,0,1503,1,NaN,NaN
12324,-6.72325,-0.886064,0,1505,1,NaN,NaN
12325,-6.726149,-0.88901,0,1504,1,NaN,NaN
12326,-6.729048,-0.88901,0,1504,1,NaN,NaN
12327,-6.731947,-0.891956,0,1504,1,NaN,NaN
12328,-6.731947,-0.891956,0,1503,1,NaN,NaN
12329,-6.731947,-0.88901,0,1503,1,NaN,NaN
12330,-6.734846,-0.88901,0,1502,1,NaN,NaN
12331,-6.740643,-0.88901,0,1502,1,NaN,NaN
12332,-6.749339,-0.900794,0,1503,1,NaN,NaN
12333,-6.749339,-0.912578,0,1504,1,NaN,NaN
12334,-6.752238,-0.921415,0,1506,1,NaN,NaN
12335,-6.746441,-0.912578,0,1507,1,NaN,NaN
12336,-6.737744,-0.900794,0,1507,1,NaN,NaN
12337,-6.729048,-0.891956,0,1505,1,NaN,NaN
12338,-6.72325,-0.897848,0,1504,1,NaN,NaN
12339,-6.734846,-0.90374,0,1503,1,NaN,NaN
12340,-6.743542,-0.909632,0,1501,1,NaN,NaN
12341,-6.760933,-0.921415,0,1499,1,NaN,NaN
12342,-6.769629,-0.927307,0,1497,1,NaN,NaN
12343,-6.769629,-0.924361,0,1498,1,NaN,NaN
12344,-6.76673,-0.915524,0,1497,1,NaN,NaN
12345,-6.763832,-0.906686,0,1497,1,NaN,NaN
12346,-6.758035,-0.906686,0,1496,1,NaN,NaN
12347,-6.752238,-0.909632,0,1496,1,NaN,NaN
12348,-6.749339,-0.909632,0,1495,1,NaN,NaN
12349,-6.752238,-0.906686,0,1494,1,NaN,NaN
12350,-6.755136,-0.906686,0,1494,1,NaN,NaN
12351,-6.755136,-0.906686,0,1495,1,NaN,NaN
12352,-6.763832,-0.900794,0,1496,1,NaN,NaN
12353,-6.775425,-0.894902,0,1496,1,NaN,NaN
12354,-6.78412,-0.891956,0,1498,1,NaN,NaN
12355,-6.789916,-0.894902,0,1501,1,NaN,NaN
12356,-6.789916,-0.900794,0,1503,1,NaN,NaN
12357,-6.78412,-0.900794,0,1504,1,NaN,NaN
12358,-6.778323,-0.883118,0,1499,1,NaN,NaN
12359,-6.778323,-0.880173,0,1495,1,NaN,NaN
12360,-6.78412,-0.877227,0,1490,1,NaN,NaN
12361,-6.78412,-0.891956,0,1490,1,NaN,NaN
12362,-6.778323,-0.894902,0,1491,1,NaN,NaN
12363,-6.772527,-0.880173,0,1491,1,NaN,NaN
12364,-6.769629,-0.865443,0,1492,1,NaN,NaN
12365,-6.775425,-0.847767,0,1493,1,NaN,NaN
12366,-6.781222,-0.844821,0,1493,1,NaN,NaN
12367,-6.789916,-0.838929,0,1493,1,NaN,NaN
12368,-6.789916,-0.835983,0,1492,1,NaN,NaN
12369,-6.789916,-0.844821,0,1491,1,NaN,NaN
12370,-6.801508,-0.853659,0,1491,1,NaN,NaN
12371,-6.815998,-0.844821,0,1489,1,NaN,NaN
12372,-6.830486,-0.824199,0,1488,1,NaN,NaN
12373,-6.833384,-0.815361,0,1486,1,NaN,NaN
12374,-6.836282,-0.824199,0,1488,1,NaN,NaN
12375,-6.836282,-0.833037,0,1491,1,NaN,NaN
12376,-6.830486,-0.835983,0,1494,1,NaN,NaN
12377,-6.821793,-0.835983,0,1493,1,NaN,NaN
12378,-6.795712,-0.838929,0,1489,1,NaN,NaN
12379,-6.778323,-0.838929,0,1487,1,NaN,NaN
12380,-6.772527,-0.835983,0,1489,1,NaN,NaN
12381,-6.778323,-0.830091,0,1492,1,NaN,NaN
12382,-6.78412,-0.818307,0,1494,1,NaN,NaN
12383,-6.78412,-0.80063,0,1494,1,NaN,NaN
12384,-6.781222,-0.7859,0,1493,1,NaN,NaN
12385,-6.778323,-0.797684,0,1492,1,NaN,NaN
12386,-6.775425,-0.815361,0,1491,1,NaN,NaN
12387,-6.772527,-0.818307,0,1489,1,NaN,NaN
12388,-6.772527,-0.803576,0,1488,1,NaN,NaN
12389,-6.772527,-0.7859,0,1488,1,NaN,NaN
12390,-6.772527,-0.782954,0,1489,1,NaN,NaN
12391,-6.775425,-0.788846,0,1489,1,NaN,NaN
12392,-6.769629,-0.797684,0,1488,1,NaN,NaN
12393,-6.763832,-0.818307,0,1488,1,NaN,NaN
12394,-6.752238,-0.824199,0,1488,1,NaN,NaN
12395,-6.743542,-0.830091,0,1487,1,NaN,NaN
12396,-6.737744,-0.827145,0,1485,1,NaN,NaN
12397,-6.737744,-0.833037,0,1483,1,NaN,NaN
12398,-6.734846,-0.838929,0,1482,1,NaN,NaN
12399,-6.731947,-0.847767,0,1482,1,NaN,NaN
12400,-6.729048,-0.859551,0,1481,1,NaN,NaN
12401,-6.729048,-0.871335,0,1480,1,NaN,NaN
12402,-6.729048,-0.874281,0,1479,1,NaN,NaN
12403,-6.729048,-0.862497,0,1478,1,NaN,NaN
12404,-6.726149,-0.844821,0,1478,1,NaN,NaN
12405,-6.72325,-0.827145,0,1479,1,NaN,NaN
12406,-6.743542,-0.818307,0,1479,1,NaN,NaN
12407,-6.76673,-0.815361,0,1480,1,NaN,NaN
12408,-6.789916,-0.821253,0,1481,1,NaN,NaN
12409,-6.787018,-0.80063,0,1482,1,NaN,NaN
12410,-6.787018,-0.777062,0,1482,1,NaN,NaN
12411,-6.78412,-0.77117,0,1482,1,NaN,NaN
12412,-6.769629,-0.7859,0,1482,1,NaN,NaN
12413,-6.755136,-0.797684,0,1481,1,NaN,NaN
12414,-6.737744,-0.791792,0,1481,1,NaN,NaN
12415,-6.758035,-0.803576,0,1481,1,NaN,NaN
12416,-6.775425,-0.818307,0,1482,1,NaN,NaN
12417,-6.787018,-0.818307,0,1481,1,NaN,NaN
12418,-6.772527,-0.803576,0,1480,1,NaN,NaN
12419,-6.758035,-0.803576,0,1478,1,NaN,NaN
12420,-6.749339,-0.818307,0,1479,1,NaN,NaN
12421,-6.743542,-0.833037,0,1479,1,NaN,NaN
12422,-6.737744,-0.833037,0,1478,1,NaN,NaN
12423,-6.731947,-0.833037,0,1477,1,NaN,NaN
12424,-6.731947,-0.835983,0,1475,1,NaN,NaN
12425,-6.726149,-0.838929,0,1475,1,NaN,NaN
12426,-6.72325,-0.850713,0,1475,1,NaN,NaN
12427,-6.720351,-0.859551,0,1476,1,NaN,NaN
12428,-6.72325,-0.853659,0,1476,1,NaN,NaN
12429,-6.726149,-0.838929,0,1476,1,NaN,NaN
12430,-6.726149,-0.830091,0,1475,1,NaN,NaN
12431,-6.726149,-0.835983,0,1473,1,NaN,NaN
12432,-6.72325,-0.841875,0,1472,1,NaN,NaN
12433,-6.72325,-0.830091,0,1472,1,NaN,NaN
12434,-6.717452,-0.818307,0,1472,1,NaN,NaN
12435,-6.700058,-0.803576,0,1472,2,NaN,NaN
12436,-6.679763,-0.7859,0,1472,2,NaN,NaN
12437,-6.633367,-0.77117,0,1472,2,NaN,NaN
12438,-6.578262,-0.762331,0,1472,2,NaN,NaN
12439,-6.465112,-0.77117,0,1472,2,NaN,NaN
12440,-6.334491,-0.782954,0,1471,2,NaN,NaN
12441,-6.19509,-0.777062,0,1471,2,NaN,NaN
12442,-6.058521,-0.762331,0,1471,2,NaN,NaN
12443,-5.904435,-0.73287,0,1471,2,NaN,NaN
12444,-5.715345,-0.715193,0,1472,2,NaN,NaN
12445,-5.517394,-0.706354,0,1473,2,NaN,NaN
12446,-5.336794,-0.715193,0,1473,2,NaN,NaN
12447,-5.211476,-0.73287,0,1473,2,NaN,NaN
12448,-5.115268,-0.756439,0,1473,2,NaN,NaN
12449,-5.065695,-0.774116,0,1473,2,NaN,NaN
12450,-5.045281,-0.788846,0,1471,2,NaN,NaN
12451,-5.068612,-0.788846,0,1468,2,NaN,NaN
12452,-5.103605,-0.7859,0,1464,1,NaN,NaN
12453,-5.1211,-0.809469,0,1462,1,NaN,NaN
12454,-5.135679,-0.838929,0,1462,1,NaN,NaN
12455,-5.144425,-0.880173,0,1463,1,NaN,NaN
12456,-5.150256,-0.897848,0,1464,1,NaN,NaN
12457,-5.144425,-0.909632,0,1464,1,NaN,NaN
12458,-5.129847,-0.909632,0,1465,1,NaN,NaN
12459,-5.118184,-0.909632,0,1466,1,NaN,NaN
12460,-5.109437,-0.90374,0,1467,1,NaN,NaN
12461,-5.080276,-0.894902,0,1468,1,NaN,NaN
12462,-5.051114,-0.886064,0,1468,1,NaN,NaN
12463,-5.001531,-0.874281,0,1469,1,NaN,NaN
12464,-4.978195,-0.859551,0,1469,1,NaN,NaN
12465,-4.954858,-0.844821,0,1469,1,NaN,NaN
12466,-4.957775,-0.830091,0,1469,1,NaN,NaN
12467,-4.966527,-0.815361,0,1467,1,NaN,NaN
12468,-4.975278,-0.803576,0,1465,1,NaN,NaN
12469,-4.981112,-0.809469,0,1463,1,NaN,NaN
12470,-5.010281,-0.824199,0,1462,1,NaN,NaN
12471,-5.036531,-0.830091,0,1461,1,NaN,NaN
12472,-5.059863,-0.835983,0,1460,1,NaN,NaN
12473,-5.059863,-0.835983,0,1460,1,NaN,NaN
12474,-5.065695,-0.833037,0,1460,1,NaN,NaN
12475,-5.071528,-0.835983,0,1459,1,NaN,NaN
12476,-5.074444,-0.838929,0,1458,1,NaN,NaN
12477,-5.074444,-0.827145,0,1458,1,NaN,NaN
12478,-5.065695,-0.815361,0,1458,1,NaN,NaN
12479,-5.059863,-0.80063,0,1457,1,NaN,NaN
12480,-5.056946,-0.80063,0,1456,1,NaN,NaN
12481,-5.056946,-0.797684,0,1455,1,NaN,NaN
12482,-5.056946,-0.797684,0,1454,1,NaN,NaN
12483,-5.062779,-0.821253,0,1454,1,NaN,NaN
12484,-5.071528,-0.847767,0,1453,1,NaN,NaN
